Episode,Timestep,State,Action,Reward,Next State
44,13,"[0.96336829 0.85424122 0.2681819  0.51987684 0.10776688 0.01865446
 1.78523183 4.21001648 0.06375812 0.08845527]",[0.00874741 0.05022711],-0.11586635154901179,"[0.95318303 0.80680852 0.30239398 0.59081301 0.10776688 0.01865446
 1.78456539 4.32553714 0.05249303 0.10036888]"
44,14,"[0.95318303 0.80680852 0.30239398 0.59081301 0.10776688 0.01865446
 1.78456539 4.32553714 0.05249303 0.10036888]",[0.05353827 0.18238738],-0.1544219633707541,"[0.94118896 0.7485241  0.33788066 0.66310758 0.10776688 0.01865446
 1.96095631 4.96200384 0.03920202 0.11160571]"
44,15,"[0.94118896 0.7485241  0.33788066 0.66310758 0.10776688 0.01865446
 1.96095631 4.96200384 0.03920202 0.11160571]",[0.06582411 0.02684929],-0.12926551940856668,"[0.92638162 0.67908347 0.3765861  0.73406106 0.10776688 0.01865446
 2.18272039 4.96999067 0.02366327 0.12193697]"
44,16,"[0.92638162 0.67908347 0.3765861  0.73406106 0.10776688 0.01865446
 2.18272039 4.96999067 0.02366327 0.12193697]",[-0.03672462  0.07577308],-0.13752851791523257,"[0.90985053 0.60127036 0.41493616 0.79904565 0.10776688 0.01865446
 1.99434071 5.17166934 0.0069246  0.13025433]"
44,17,"[0.90985053 0.60127036 0.41493616 0.79904565 0.10776688 0.01865446
 1.99434071 5.17166934 0.0069246  0.13025433]",[-0.11341198  0.08325635],-0.1558282745068708,"[ 0.89477802  0.51359979  0.44651126  0.85802987  0.10776688  0.01865446
  1.50627251  5.39907603 -0.00988113  0.13567504]"
44,18,"[ 0.89477802  0.51359979  0.44651126  0.85802987  0.10776688  0.01865446
  1.50627251  5.39907603 -0.00988113  0.13567504]",[-0.10800411  0.02088972],-0.15256256766311216,"[ 0.88308324  0.41835619  0.46921636  0.90828305  0.10776688  0.01865446
  1.04930944  5.37502211 -0.02570004  0.13809013]"
44,19,"[ 0.88308324  0.41835619  0.46921636  0.90828305  0.10776688  0.01865446
  1.04930944  5.37502211 -0.02570004  0.13809013]",[-0.0222909   0.08631089],-0.1519560530410401,"[ 0.87357452  0.31624891  0.48669042  0.94867625  0.10776688  0.01865446
  0.94045624  5.61038597 -0.0408083   0.13810665]"
44,20,"[ 0.87357452  0.31624891  0.48669042  0.94867625  0.10776688  0.01865446
  0.94045624  5.61038597 -0.0408083   0.13810665]",[0.05711108 0.01149716],-0.15070842240876517,"[ 0.86321677  0.20867834  0.50483345  0.97798433  0.10776688  0.01865446
  1.14803833  5.54478275 -0.0559394   0.13628046]"
44,21,"[ 0.86321677  0.20867834  0.50483345  0.97798433  0.10776688  0.01865446
  1.14803833  5.54478275 -0.0559394   0.13628046]",[0.01097911 0.00683381],-0.15057908157078154,"[ 0.85128869  0.09999034  0.5246976   0.99498841  0.10776688  0.01865446
  1.16897586  5.46205675 -0.07070224  0.13275886]"
44,22,"[ 0.85128869  0.09999034  0.5246976   0.99498841  0.10776688  0.01865446
  1.16897586  5.46205675 -0.07070224  0.13275886]",[-0.04803659  0.07491325],-0.16073615538493238,"[ 0.83995204 -0.01097471  0.54266065  0.99993978  0.10776688  0.01865446
  0.95589774  5.65057858 -0.08447481  0.12734572]"
44,23,"[ 0.83995204 -0.01097471  0.54266065  0.99993978  0.10776688  0.01865446
  0.95589774  5.65057858 -0.08447481  0.12734572]",[-0.05600274 -0.00379663],-0.15739215464813727,"[ 0.8307693  -0.12240587  0.5566169   0.99248013  0.10776688  0.01865446
  0.71554468  5.52371238 -0.09664358  0.12020998]"
44,24,"[ 0.8307693  -0.12240587  0.5566169   0.99248013  0.10776688  0.01865446
  0.71554468  5.52371238 -0.09664358  0.12020998]",[0.04926316 0.0068067 ],-0.15755913798613666,"[ 0.82168517 -0.2302755   0.56994165  0.97312548  0.10776688  0.01865446
  0.89654015  5.44127864 -0.10742055  0.11185919]"
44,25,"[ 0.82168517 -0.2302755   0.56994165  0.97312548  0.10776688  0.01865446
  0.89654015  5.44127864 -0.10742055  0.11185919]",[-0.06193568 -0.05713947],-0.16246385699324123,"[ 0.81287202 -0.33144598  0.58244234  0.9434742   0.10776688  0.01865446
  0.63384743  5.10733347 -0.11656357  0.10271595]"
44,26,"[ 0.81287202 -0.33144598  0.58244234  0.9434742   0.10776688  0.01865446
  0.63384743  5.10733347 -0.11656357  0.10271595]",[-0.05398351  0.125794  ],-0.17345475214486583,"[ 0.80676591 -0.42952402  0.59087119  0.90305543  0.10776688  0.01865446
  0.40772834  5.50432859 -0.12390293  0.09265651]"
44,27,"[ 0.80676591 -0.42952402  0.59087119  0.90305543  0.10776688  0.01865446
  0.40772834  5.50432859 -0.12390293  0.09265651]",[-0.01117805 -0.01960036],-0.15384927743878887,"[ 0.80223344 -0.52454466  0.59701048  0.85138293  0.10776688  0.01865446
  0.35555558  5.31774918 -0.12974369  0.08172992]"
44,28,"[ 0.80223344 -0.52454466  0.59701048  0.85138293  0.10776688  0.01865446
  0.35555558  5.31774918 -0.12974369  0.08172992]",[-0.07659762  0.03691775],-0.15851689472070973,"[ 0.79983933 -0.61228362  0.60021417  0.7906382   0.10776688  0.01865446
  0.0454161   5.35866319 -0.13385394  0.07050399]"
44,29,"[ 0.79983933 -0.61228362  0.60021417  0.7906382   0.10776688  0.01865446
  0.0454161   5.35866319 -0.13385394  0.07050399]",[-0.00452391  0.10371672],-0.15931305799929585,"[ 0.79940664 -0.69554269  0.60079034  0.71848477  0.10776688  0.01865446
  0.02670191  5.66324687 -0.13647102  0.05863819]"
44,30,"[ 0.79940664 -0.69554269  0.60079034  0.71848477  0.10776688  0.01865446
  0.02670191  5.66324687 -0.13647102  0.05863819]",[-0.1122475 -0.0144774],-0.15793428180312277,"[ 0.80176081 -0.77121008  0.59764505  0.63658072  0.10776688  0.01865446
 -0.41810147  5.49380897 -0.13745621  0.04655223]"
44,31,"[ 0.80176081 -0.77121008  0.59764505  0.63658072  0.10776688  0.01865446
 -0.41810147  5.49380897 -0.13745621  0.04655223]",[0.04443322 0.05466117],-0.1462865307082013,"[ 0.80563644 -0.83695553  0.59241027  0.5472709   0.10776688  0.01865446
 -0.2338465   5.60147788 -0.13703718  0.03454548]"
44,32,"[ 0.80563644 -0.83695553  0.59241027  0.5472709   0.10776688  0.01865446
 -0.2338465   5.60147788 -0.13703718  0.03454548]",[0.08218925 0.01024914],-0.1443305877115746,"[ 0.80644439 -0.89257335  0.59130995  0.45090223  0.10776688  0.01865446
  0.09623739  5.53116781 -0.13563009  0.02241895]"
44,33,"[ 0.80644439 -0.89257335  0.59130995  0.45090223  0.10776688  0.01865446
  0.09623739  5.53116781 -0.13563009  0.02241895]",[0.03821731 0.1146755 ],-0.1479618828232805,"[ 0.80441476 -0.93809915  0.59406809  0.34636684  0.10776688  0.01865446
  0.24570875  5.87573151 -0.13296792  0.01009858]"
44,34,"[ 0.80441476 -0.93809915  0.59406809  0.34636684  0.10776688  0.01865446
  0.24570875  5.87573151 -0.13296792  0.01009858]",[0.08177169 0.10633938],-0.14666525529548366,"[ 7.99567884e-01 -9.72949624e-01  6.00575723e-01  2.31017380e-01
  1.07766879e-01  1.86544599e-02  5.64657026e-01  6.18047332e+00
 -1.28645222e-01 -2.55447410e-03]"
44,35,"[ 7.99567884e-01 -9.72949624e-01  6.00575723e-01  2.31017380e-01
  1.07766879e-01  1.86544599e-02  5.64657026e-01  6.18047332e+00
 -1.28645222e-01 -2.55447410e-03]",[-0.03974634  0.15451312],-0.15016261334069086,"[ 0.79376443 -0.99259127  0.60822532  0.12150133  0.10776688  0.01865446
  0.39599249  2.64412185 -0.12413008 -0.01199761]"
44,36,"[ 0.79376443 -0.99259127  0.60822532  0.12150133  0.10776688  0.01865446
  0.39599249  2.64412185 -0.12413008 -0.01199761]",[-0.0264475  -0.04866122],-0.1263424960230114,"[ 0.78961697 -0.99420356  0.61360007  0.10751412  0.10776688  0.01865446
  0.28331256 -0.36215479 -0.12233547 -0.01519167]"
44,37,"[ 0.78961697 -0.99420356  0.61360007  0.10751412  0.10776688  0.01865446
  0.28331256 -0.36215479 -0.12233547 -0.01519167]",[ 0.02254388 -0.08598223],-0.13185789600274794,"[ 0.78560864 -0.99277316  0.61872373  0.12000606  0.10776688  0.01865446
  0.36694155 -0.80899574 -0.12316593 -0.01397941]"
44,38,"[ 0.78560864 -0.99277316  0.61872373  0.12000606  0.10776688  0.01865446
  0.36694155 -0.80899574 -0.12316593 -0.01397941]",[-0.02403139  0.13903981],-0.14444329475015238,"[ 0.78168794 -0.99133595  0.62366976  0.13135082  0.10776688  0.01865446
  0.26454964 -0.38124721 -0.12385373 -0.01299617]"
44,39,"[ 0.78168794 -0.99133595  0.62366976  0.13135082  0.10776688  0.01865446
  0.26454964 -0.38124721 -0.12385373 -0.01299617]",[-0.02768134 -0.06710082],-0.1303077107992562,"[ 0.77910006 -0.9899425   0.62689959  0.14147031  0.10776688  0.01865446
  0.14970448 -0.63939422 -0.12445153 -0.01210586]"
44,40,"[ 0.77910006 -0.9899425   0.62689959  0.14147031  0.10776688  0.01865446
  0.14970448 -0.63939422 -0.12445153 -0.01210586]",[0.12836301 0.09317014],-0.1506859125939901,"[ 0.77401968 -0.98863532  0.63316154  0.15033364  0.10776688  0.01865446
  0.6549768  -0.25780131 -0.12500994 -0.01139463]"
44,41,"[ 0.77401968 -0.98863532  0.63316154  0.15033364  0.10776688  0.01865446
  0.6549768  -0.25780131 -0.12500994 -0.01139463]",[0.15849735 0.06296062],-0.15490756666505534,"[ 0.76167846 -0.98824061  0.64795518  0.15290683  0.10776688  0.01865446
  1.26954998 -0.00337564 -0.1252969  -0.01148447]"
44,42,"[ 0.76167846 -0.98824061  0.64795518  0.15290683  0.10776688  0.01865446
  1.26954998 -0.00337564 -0.1252969  -0.01148447]",[-0.00839012  0.03796865],-0.12747298955563954,"[ 0.74537286 -0.98846     0.6666478   0.1514821   0.10776688  0.01865446
  1.2112057   0.14702698 -0.12538284 -0.01205447]"
44,43,"[ 0.74537286 -0.98846     0.6666478   0.1514821   0.10776688  0.01865446
  1.2112057   0.14702698 -0.12538284 -0.01205447]",[-0.05381498  0.09970197],-0.1386110119884989,"[ 0.73063261 -0.98947766  0.68277082  0.14468574  0.10776688  0.01865446
  0.97417918  0.53888167 -0.12509423 -0.01306343]"
44,44,"[ 0.73063261 -0.98947766  0.68277082  0.14468574  0.10776688  0.01865446
  0.97417918  0.53888167 -0.12509423 -0.01306343]",[-0.02095217 -0.13373536],-0.14394133312627416,"[ 0.7179066  -0.99022991  0.69613944  0.13944434  0.10776688  0.01865446
  0.87191669 -0.00753891 -0.12485038 -0.0138586 ]"
44,45,"[ 0.7179066  -0.99022991  0.69613944  0.13944434  0.10776688  0.01865446
  0.87191669 -0.00753891 -0.12485038 -0.0138586 ]",[0.1102237  0.02033893],-0.13834864553226053,"[ 0.70267259 -0.99016252  0.71151334  0.13992208  0.10776688  0.01865446
  1.29105728 -0.02953111 -0.1249832  -0.0141861 ]"
44,46,"[ 0.70267259 -0.99016252  0.71151334  0.13992208  0.10776688  0.01865446
  1.29105728 -0.02953111 -0.1249832  -0.0141861 ]",[-0.06455858  0.02594486],-0.1308001937092737,"[ 0.68612326 -0.99009116  0.72748531  0.14042613  0.10776688  0.01865446
  1.00989665 -0.02010943 -0.12511744 -0.01453818]"
44,47,"[ 0.68612326 -0.99009116  0.72748531  0.14042613  0.10776688  0.01865446
  1.00989665 -0.02010943 -0.12511744 -0.01453818]",[-0.1447245   0.12046978],-0.1615128030382412,"[ 6.75688556e-01 -9.90068495e-01  7.37187206e-01  1.40585827e-01
  1.07766879e-01  1.86544599e-02  4.16906226e-01 -1.32916986e-04
 -1.25186189e-01 -1.47713988e-02]"
44,48,"[ 6.75688556e-01 -9.90068495e-01  7.37187206e-01  1.40585827e-01
  1.07766879e-01  1.86544599e-02  4.16906226e-01 -1.32916986e-04
 -1.25186189e-01 -1.47713988e-02]",[0.0755304 0.1458067],-0.1530798445679174,"[ 0.66734836 -0.9900793   0.74474571  0.14050972  0.10776688  0.01865446
  0.70769632  0.00488788 -0.12522328 -0.01497418]"
44,49,"[ 0.66734836 -0.9900793   0.74474571  0.14050972  0.10776688  0.01865446
  0.70769632  0.00488788 -0.12522328 -0.01497418]",[ 0.02432828 -0.02857071],-0.1276712020365397,"[ 0.65611781 -0.98993288  0.75465848  0.14153757  0.10776688  0.01865446
  0.79000329 -0.1083333  -0.12535083 -0.0151502 ]"
45,0,"[ 0.99580198  0.99726031  0.09153369 -0.07397212 -0.16540259  0.03064156
 -0.00179496  0.00323014  0.37496571 -0.01954984]",[0.1516462  0.12977116],-0.41513648077911175,"[ 0.9952367   0.99763265  0.09748803 -0.06876837 -0.16540259  0.03064156
  0.59791091  0.5167644   0.37488062 -0.01772371]"
45,1,"[ 0.9952367   0.99763265  0.09748803 -0.06876837 -0.16540259  0.03064156
  0.59791091  0.5167644   0.37488062 -0.01772371]",[0.26792336 0.20996074],-0.49044136112925857,"[ 0.9927951   0.99873758  0.11982445 -0.05023187 -0.16540259  0.03064156
  1.64559558  1.33746919  0.3744139  -0.01098205]"
45,2,"[ 0.9927951   0.99873758  0.11982445 -0.05023187 -0.16540259  0.03064156
  1.64559558  1.33746919  0.3744139  -0.01098205]",[0.23417957 0.21510616],-0.47402512058838464,"[ 9.86908370e-01  9.99884068e-01  1.61281957e-01 -1.52266488e-02
 -1.65402591e-01  3.06415553e-02  2.53907326e+00  2.16236092e+00
  3.72911076e-01  1.57144433e-03]"
45,3,"[ 9.86908370e-01  9.99884068e-01  1.61281957e-01 -1.52266488e-02
 -1.65402591e-01  3.06415553e-02  2.53907326e+00  2.16236092e+00
  3.72911076e-01  1.57144433e-03]",[0.19652921 0.27404472],-0.4835640610829865,"[ 0.9758837   0.99925994  0.21829109  0.03846518 -0.16540259  0.03064156
  3.26585971  3.20435791  0.36933537  0.01930985]"
45,4,"[ 0.9758837   0.99925994  0.21829109  0.03846518 -0.16540259  0.03064156
  3.26585971  3.20435791  0.36933537  0.01930985]",[-0.01000106  0.2439256 ],-0.4246567191732103,"[ 0.95984936  0.99377737  0.28051597  0.11138468 -0.16540259  0.03064156
  3.16135649  4.10679581  0.36287711  0.03983487]"
45,5,"[ 0.95984936  0.99377737  0.28051597  0.11138468 -0.16540259  0.03064156
  3.16135649  4.10679581  0.36287711  0.03983487]",[0.03751141 0.22844824],-0.41197854345702994,"[ 0.93991427  0.97966492  0.34141055  0.20064056 -0.16540259  0.03064156
  3.24692351  4.93000454  0.35314728  0.06103493]"
45,6,"[ 0.93991427  0.97966492  0.34141055  0.20064056 -0.16540259  0.03064156
  3.24692351  4.93000454  0.35314728  0.06103493]",[0.13647825 0.14941868],-0.3901296982920456,"[ 0.91385116  0.95367666  0.40604933  0.30083356 -0.16540259  0.03064156
  3.72246089  5.42383397  0.33921826  0.08280012]"
45,7,"[ 0.91385116  0.95367666  0.40604933  0.30083356 -0.16540259  0.03064156
  3.72246089  5.42383397  0.33921826  0.08280012]",[0.06972529 0.22258765],-0.3912688690210514,"[ 0.88015731  0.91235032  0.47468211  0.40941043 -0.16540259  0.03064156
  3.92448336  6.19770305  0.32037264  0.10410273]"
45,8,"[ 0.88015731  0.91235032  0.47468211  0.40941043 -0.16540259  0.03064156
  3.92448336  6.19770305  0.32037264  0.10410273]",[-0.02183828  0.18630168],-0.3565977016482321,"[ 0.8411196   0.85151291  0.54084917  0.52433363 -0.16540259  0.03064156
  3.76042906  6.81270609  0.29710497  0.12261574]"
45,9,"[ 0.8411196   0.85151291  0.54084917  0.52433363 -0.16540259  0.03064156
  3.76042906  6.81270609  0.29710497  0.12261574]",[0.01953691 0.0831458 ],-0.3105275294445804,"[ 0.79808509  0.77115942  0.60254477  0.63664209 -0.16540259  0.03064156
  3.76352368  7.00701284  0.27071419  0.13661569]"
45,10,"[ 0.79808509  0.77115942  0.60254477  0.63664209 -0.16540259  0.03064156
  3.76352368  7.00701284  0.27071419  0.13661569]",[-0.11397099  0.15585765],-0.32017802977309706,"[ 0.75398621  0.67112008  0.65689025  0.74134866 -0.16540259  0.03064156
  3.23833521  7.48555744  0.24289441  0.14502772]"
45,11,"[ 0.75398621  0.67112008  0.65689025  0.74134866 -0.16540259  0.03064156
  3.23833521  7.48555744  0.24289441  0.14502772]",[-0.06807628  0.11264969],-0.27828614443639904,"[ 0.71224063  0.55054618  0.70193538  0.83480471 -0.16540259  0.03064156
  2.90521007  7.78347467  0.2153022   0.14746534]"
45,12,"[ 0.71224063  0.55054618  0.70193538  0.83480471 -0.16540259  0.03064156
  2.90521007  7.78347467  0.2153022   0.14746534]",[0.04419216 0.05638938],-0.2425826943486621,"[ 0.66939889  0.41382837  0.74290317  0.91035492 -0.16540259  0.03064156
  3.02298574  7.85258858  0.18842077  0.14449951]"
45,13,"[ 0.66939889  0.41382837  0.74290317  0.91035492 -0.16540259  0.03064156
  3.02298574  7.85258858  0.18842077  0.14449951]",[-0.11354658  0.06470852],-0.23033228202390552,"[ 0.62727041  0.26537397  0.77880154  0.96414556 -0.16540259  0.03064156
  2.51430099  7.95343861  0.16384347  0.13649852]"
45,14,"[ 0.62727041  0.26537397  0.77880154  0.96414556 -0.16540259  0.03064156
  2.51430099  7.95343861  0.16384347  0.13649852]",[-0.04226592  0.06711064],-0.1956679043407524,"[ 0.58908848  0.1082241   0.80806854  0.99412652 -0.16540259  0.03064156
  2.29772268  8.06172893  0.14295877  0.12420422]"
45,15,"[ 0.58908848  0.1082241   0.80806854  0.99412652 -0.16540259  0.03064156
  2.29772268  8.06172893  0.14295877  0.12420422]",[-0.00160151 -0.0189974 ],-0.16672657255981438,"[ 0.55177475 -0.05042049  0.83399318  0.99872808 -0.16540259  0.03064156
  2.24640146  7.82688941  0.12589714  0.10875015]"
45,16,"[ 0.55177475 -0.05042049  0.83399318  0.99872808 -0.16540259  0.03064156
  2.24640146  7.82688941  0.12589714  0.10875015]",[-0.10567246  0.02431604],-0.15738122932643592,"[ 0.51773435 -0.20492932  0.85554143  0.97877678 -0.16540259  0.03064156
  1.78413935  7.76826588  0.11339265  0.09136876]"
45,17,"[ 0.51773435 -0.20492932  0.85554143  0.97877678 -0.16540259  0.03064156
  1.78413935  7.76826588  0.11339265  0.09136876]",[0.05434223 0.10788013],-0.14215900887600802,"[ 0.48530373 -0.35648143  0.87434564  0.93430241 -0.16540259  0.03064156
  1.96427782  8.04159374  0.10504351  0.07238375]"
45,18,"[ 0.48530373 -0.35648143  0.87434564  0.93430241 -0.16540259  0.03064156
  1.96427782  8.04159374  0.10504351  0.07238375]",[-0.06527814  0.02038362],-0.1184280122141157,"[ 0.45324605 -0.50081803  0.89138545  0.8655526  -0.16540259  0.03064156
  1.66739344  7.96310907  0.10088827  0.05254438]"
45,19,"[ 0.45324605 -0.50081803  0.89138545  0.8655526  -0.16540259  0.03064156
  1.66739344  7.96310907  0.10088827  0.05254438]",[0.0428104  0.02285553],-0.10859093443403176,"[ 0.42202981 -0.63122516  0.90658195  0.77559964 -0.16540259  0.03064156
  1.80418955  7.8959368   0.10095617  0.03307422]"
45,20,"[ 0.42202981 -0.63122516  0.90658195  0.77559964 -0.16540259  0.03064156
  1.80418955  7.8959368   0.10095617  0.03307422]",[-0.06891175 -0.07976954],-0.11697319217551344,"[ 0.39189619 -0.74217717  0.92000945  0.67020373 -0.16540259  0.03064156
  1.49595805  7.42376068  0.10477272  0.01514155]"
45,21,"[ 0.39189619 -0.74217717  0.92000945  0.67020373 -0.16540259  0.03064156
  1.49595805  7.42376068  0.10477272  0.01514155]",[-0.04689547  0.03679788],-0.1154071176881585,"[ 3.66207622e-01 -8.33147943e-01  9.30533168e-01  5.53050183e-01
 -1.65402591e-01  3.06415553e-02  1.28089837e+00  7.42248517e+00
  1.11852294e-01 -5.89752871e-04]"
45,22,"[ 3.66207622e-01 -8.33147943e-01  9.30533168e-01  5.53050183e-01
 -1.65402591e-01  3.06415553e-02  1.28089837e+00  7.42248517e+00
  1.11852294e-01 -5.89752871e-04]",[-0.08192625  0.08143094],-0.13610657605860269,"[ 0.34554478 -0.90652817  0.93840226  0.42214533 -0.16540259  0.03064156
  0.93135527  7.59795882  0.12192429 -0.01433131]"
45,23,"[ 0.34554478 -0.90652817  0.93840226  0.42214533 -0.16540259  0.03064156
  0.93135527  7.59795882  0.12192429 -0.01433131]",[-0.01899537 -0.18275657],-0.1698076324845028,"[ 0.32889272 -0.95749107  0.94436729  0.28846293 -0.16540259  0.03064156
  0.83778818  6.72389552  0.13368624 -0.02523356]"
45,24,"[ 0.32889272 -0.95749107  0.94436729  0.28846293 -0.16540259  0.03064156
  0.83778818  6.72389552  0.13368624 -0.02523356]",[-0.09027107  0.01446318],-0.15826863496530202,"[ 0.3165847  -0.98740124  0.94856425  0.15823651 -0.16540259  0.03064156
  0.46385119  6.64802997  0.1461648  -0.03330218]"
45,25,"[ 0.3165847  -0.98740124  0.94856425  0.15823651 -0.16540259  0.03064156
  0.46385119  6.64802997  0.1461648  -0.03330218]",[ 0.0725977  -0.09973464],-0.1720941915647318,"[ 0.3051167  -0.99520323  0.95231497  0.09782907 -0.16540259  0.03064156
  0.74183792  0.29243577  0.15256913 -0.03651   ]"
45,26,"[ 0.3051167  -0.99520323  0.95231497  0.09782907 -0.16540259  0.03064156
  0.74183792  0.29243577  0.15256913 -0.03651   ]",[-0.01938894 -0.04415499],-0.1580467755059976,"[ 0.29183275 -0.99423249  0.95646936  0.10724622 -0.16540259  0.03064156
  0.65033865 -0.81206701  0.15145809 -0.03618748]"
45,27,"[ 0.29183275 -0.99423249  0.95646936  0.10724622 -0.16540259  0.03064156
  0.65033865 -0.81206701  0.15145809 -0.03618748]",[ 0.00109697 -0.04917049],-0.15621866198646,"[ 0.2794501  -0.99213692  0.96016022  0.12515727 -0.16540259  0.03064156
  0.6417997  -0.9906841   0.14963106 -0.03556544]"
45,28,"[ 0.2794501  -0.99213692  0.96016022  0.12515727 -0.16540259  0.03064156
  0.6417997  -0.9906841   0.14963106 -0.03556544]",[-0.15322083 -0.10214023],-0.1852038842704816,"[ 0.27308607 -0.98889607  0.9619896   0.14860879 -0.16540259  0.03064156
  0.02244025 -1.37552788  0.14727985 -0.03462244]"
45,29,"[ 0.27308607 -0.98889607  0.9619896   0.14860879 -0.16540259  0.03064156
  0.02244025 -1.37552788  0.14727985 -0.03462244]",[ 0.0494338  -0.04447076],-0.15261425633559553,"[ 0.27076879 -0.98417051  0.96264441  0.17722417 -0.16540259  0.03064156
  0.21771109 -1.52437213  0.14440001 -0.03331327]"
45,30,"[ 0.27076879 -0.98417051  0.96264441  0.17722417 -0.16540259  0.03064156
  0.21771109 -1.52437213  0.14440001 -0.03331327]",[ 0.00157386 -0.02640296],-0.14558685648407982,"[ 0.26655611 -0.97815606  0.9638194   0.20787189 -0.16540259  0.03064156
  0.21963102 -1.59873705  0.14133894 -0.03186882]"
45,31,"[ 0.26655611 -0.97815606  0.9638194   0.20787189 -0.16540259  0.03064156
  0.21963102 -1.59873705  0.14133894 -0.03186882]",[-0.00691269  0.04768428],-0.1440807544230306,"[ 0.26262682 -0.97153692  0.96489748  0.2368882  -0.16540259  0.03064156
  0.18792456 -1.37827788  0.13845549 -0.030426  ]"
